id,PostTitleWordsNumber,PostTitleCharsNumber,DiffNoWordsPostTitleAndKeywords,DiffNoCharsPostTitleAndKeywords,RatioNoWordsArticleDescriptionAndPostTitle,QuestionMarksNoPostTitle,RatioNoCharArticleParagraphPostTitle,RatioNoCharArticleDescriptionPostTitle,RatioNoCharArticleTitlePostTitle,RatioNoWordsArticleTitlePostTitle,RatioNoWordsPostImagePostTitle,DiffCharsPostTitlePostImage,RatioCharPostImagePostTitle,FormalWordsPostTitle,RatioNoCharArticleParagraphArticleDescription
610173844561788928,9,67,4,12,2.111111111111111,0,0.19402985074626866,1.9104477611940298,1.0,1.0,0.0,67,0.0,6,0.1015625
609095030926635011,20,114,18,95,0.8,0,0.07017543859649122,0.868421052631579,0.7631578947368421,0.75,0.0,114,0.0,15,0.08080808080808081
608576531456249856,12,69,3,25,2.5833333333333335,0,0.2028985507246377,2.782608695652174,2.0434782608695654,2.0,0.0,69,0.0,11,0.07291666666666667
609631563597389824,7,48,2,10,3.0,0,0.5208333333333334,2.6875,1.0,1.0,0.0,48,0.0,7,0.1937984496124031
609372816568360960,15,97,15,97,1.6666666666666667,0,0.2268041237113402,1.3711340206185567,0.5773195876288659,0.6666666666666666,0.0,97,0.0,11,0.16541353383458646
610103181578764291,11,58,5,29,1.7272727272727273,0,0.13793103448275862,1.896551724137931,1.0,1.0,0.0,58,0.0,10,0.07272727272727272
609425861561962496,14,87,13,42,1.0,0,0.2413793103448276,0.9310344827586207,0.8620689655172413,0.8571428571428571,0.0,87,0.0,9,0.25925925925925924
608658774769958912,8,45,8,45,2.75,0,0.08888888888888889,2.8222222222222224,1.2666666666666666,1.25,0.0,45,0.0,8,0.031496062992125984
609396415681445888,11,80,11,80,0.5454545454545454,0,0.0625,0.5375,0.65,0.7272727272727273,0.09090909090909091,79,0.0125,8,0.11627906976744186
609337131698229249,8,55,5,15,2.125,0,0.2545454545454545,1.6545454545454545,0.6,0.625,4.125,22,0.6,7,0.15384615384615385
610152342521028609,10,63,7,179,2.5,0,0.2857142857142857,2.3333333333333335,1.0793650793650793,1.1,0.0,63,0.0,8,0.12244897959183673
608315579913629696,15,68,15,68,-1.0,0,0.16176470588235295,-1.0,0.9411764705882353,0.9333333333333333,0.0,68,0.0,15,-1.0
609417622485139456,10,66,2,125,2.6,0,0.4090909090909091,2.621212121212121,0.9545454545454546,0.8,0.0,66,0.0,9,0.15606936416184972
608347082844438530,8,49,8,49,2.625,0,0.5306122448979592,2.63265306122449,0.7755102040816326,0.75,0.0,49,0.0,5,0.20155038759689922
609066076282867712,11,53,11,53,-1.0,0,0.1320754716981132,-1.0,1.0188679245283019,1.0,0.0,53,0.0,10,-1.0
609507025555357696,12,68,12,68,-1.0,0,0.029411764705882353,-1.0,0.6911764705882353,0.8333333333333334,0.0,68,0.0,11,-1.0
609141582290292736,13,64,13,64,1.1538461538461537,0,0.25,1.65625,0.625,0.5384615384615384,0.0,64,0.0,12,0.1509433962264151
607867811352969216,14,89,14,89,1.6428571428571428,0,0.20224719101123595,1.6404494382022472,0.8651685393258427,1.0,0.0,89,0.0,16,0.1232876712328767
609535458863882240,5,25,5,25,3.6,1,0.92,4.28,1.64,1.6,0.0,25,0.0,5,0.21495327102803738
608953025017839616,13,91,13,91,1.8461538461538463,0,0.7142857142857143,1.6483516483516483,0.5604395604395604,0.7692307692307693,0.0,91,0.0,11,0.43333333333333335
609518871779889152,16,110,6,12,1.25,0,0.5,1.2545454545454546,0.7,0.6875,0.0,110,0.0,15,0.39855072463768115
610065075462930432,18,116,15,56,1.4444444444444444,0,-1.0,1.3879310344827587,0.45689655172413796,0.6111111111111112,0.0,116,0.0,12,-1.0
609890265306910720,7,50,7,50,-1.0,0,-1.0,-1.0,1.26,1.5714285714285714,0.0,50,0.0,7,-1.0
607974158765400065,11,63,4,3,1.8181818181818181,0,0.38095238095238093,1.9841269841269842,1.0,1.0,0.0,63,0.0,9,0.192
609680396956094464,8,52,1,142,3.5,0,0.07692307692307693,2.923076923076923,0.9423076923076923,0.875,0.0,52,0.0,7,0.02631578947368421
609648479976222721,15,102,15,102,1.7333333333333334,0,0.35294117647058826,1.3823529411764706,0.5588235294117647,0.6,0.0,102,0.0,13,0.2553191489361702
610149872059195392,19,116,15,84,1.5263157894736843,0,0.07758620689655173,1.4913793103448276,0.9655172413793104,1.0,0.0,116,0.0,13,0.05202312138728324
609045959062896642,21,113,21,113,2.5238095238095237,0,0.19469026548672566,2.663716814159292,0.5575221238938053,0.5238095238095238,0.0,113,0.0,19,0.07308970099667775
608390359023026178,20,115,20,115,1.2,0,-1.0,1.3565217391304347,0.034782608695652174,0.05,0.0,115,0.0,18,-1.0
609865605856899072,10,68,10,68,2.8,0,0.19117647058823528,2.838235294117647,0.7794117647058824,0.8,0.0,68,0.0,9,0.06735751295336788
609204522263650304,9,49,5,22,2.2222222222222223,1,0.10204081632653061,2.489795918367347,1.0,1.0,0.5555555555555556,44,0.10204081632653061,9,0.040983606557377046
608294260027346944,16,95,13,66,2.1875,0,0.28421052631578947,1.9263157894736842,0.8210526315789474,0.8125,0.0,95,0.0,13,0.14754098360655737
609780343680409600,12,65,12,65,1.8333333333333333,0,0.2,2.1538461538461537,1.0,1.0,0.0,65,0.0,8,0.09285714285714286
609220830501933056,16,92,16,92,-1.0,0,0.021739130434782608,-1.0,0.31521739130434784,0.25,0.0,92,0.0,14,-1.0
610025386852810752,10,71,10,71,4.0,0,0.2535211267605634,3.619718309859155,1.0140845070422535,1.0,0.0,71,0.0,10,0.07003891050583658
608838825918332930,13,89,6,20,1.5384615384615385,0,0.06741573033707865,1.1797752808988764,21.685393258426966,23.076923076923077,0.0,89,0.0,13,0.05714285714285714
609847126097530880,13,79,13,79,1.5384615384615385,0,0.25316455696202533,1.5569620253164558,1.240506329113924,1.2307692307692308,0.0,79,0.0,14,0.16260162601626016
609722272824356865,9,52,2,109,2.888888888888889,0,0.4807692307692308,3.3076923076923075,1.0192307692307692,1.0,0.0,52,0.0,10,0.14534883720930233
609520823209168896,27,139,10,87,0.7037037037037037,0,0.17985611510791366,0.6618705035971223,0.5107913669064749,0.48148148148148145,0.0,139,0.0,24,0.2717391304347826
607968621805989888,16,85,7,27,1.4375,0,0.047058823529411764,1.8588235294117648,0.4117647058823529,0.375,0.0,85,0.0,14,0.02531645569620253
610035233384218624,8,52,1,57,1.0,0,0.28846153846153844,0.9230769230769231,1.5,1.75,0.0,52,0.0,8,0.3125
609426219306745856,19,112,15,20,1.105263157894737,0,0.11607142857142858,1.2321428571428572,0.5446428571428571,0.5263157894736842,0.0,112,0.0,17,0.09420289855072464
608831302490415106,12,84,4,24,0.5833333333333334,0,0.08333333333333333,0.44047619047619047,22.464285714285715,24.666666666666668,0.0,84,0.0,14,0.1891891891891892
609581937548615680,11,62,11,62,2.727272727272727,0,0.22580645161290322,3.1451612903225805,1.0161290322580645,1.0,0.0,62,0.0,11,0.07179487179487179
609204644221423616,14,89,3,43,2.0,0,0.19101123595505617,2.0224719101123596,1.7640449438202248,1.5714285714285714,0.0,89,0.0,14,0.09444444444444444
608004081425227776,19,97,10,7,0.6842105263157895,0,0.10309278350515463,0.8969072164948454,0.5051546391752577,0.3684210526315789,0.0,97,0.0,18,0.11494252873563218
609246844749803520,9,74,9,74,2.0,0,0.527027027027027,1.5810810810810811,0.7297297297297297,0.7777777777777778,0.0,74,0.0,5,0.3333333333333333
608544822383792128,7,55,17,275,4.571428571428571,0,0.03636363636363636,3.4363636363636365,1.018181818181818,1.0,0.0,55,0.0,7,0.010582010582010581
608037914086404096,19,117,19,117,-1.0,0,0.1452991452991453,-1.0,0.41025641025641024,0.42105263157894735,0.0,117,0.0,15,-1.0
609486085987680256,10,53,9,40,2.6,0,0.16981132075471697,3.1320754716981134,1.0,1.0,0.0,53,0.0,10,0.05421686746987952
608739280559722498,11,68,11,68,1.7272727272727273,0,0.14705882352941177,1.9264705882352942,1.0,1.0,0.09090909090909091,67,0.014705882352941176,10,0.07633587786259542
608749345731674112,11,58,11,58,1.8181818181818181,1,0.1896551724137931,2.189655172413793,0.9482758620689655,0.9090909090909091,0.0,58,0.0,10,0.08661417322834646
610171029575610369,14,80,7,3,1.1428571428571428,0,0.5375,1.1,0.6625,0.6428571428571429,0.0,80,0.0,13,0.48863636363636365
608407227473502208,10,71,10,71,2.1,0,0.14084507042253522,1.5774647887323943,1.0,1.0,0.0,71,0.0,8,0.08928571428571429
608203075459891200,17,116,15,28,2.176470588235294,0,0.15517241379310345,1.9913793103448276,0.5517241379310345,0.5882352941176471,0.23529411764705882,112,0.034482758620689655,16,0.07792207792207792
609008121428721665,16,89,7,29,0.875,0,0.0898876404494382,0.9213483146067416,0.8539325842696629,0.75,0.0,89,0.0,13,0.0975609756097561
607951390724341760,14,83,9,22,1.5714285714285714,0,0.14457831325301204,2.108433734939759,0.8795180722891566,0.8571428571428571,0.0,83,0.0,11,0.06857142857142857
609854038688038912,8,44,1,32,0.875,0,0.09090909090909091,0.7727272727272727,1.0,1.0,0.0,44,0.0,8,0.11764705882352941
609120651895558144,12,72,3,9,2.0,0,0.1527777777777778,2.0555555555555554,1.6388888888888888,1.6666666666666667,0.0,72,0.0,11,0.07432432432432433
609120937263300608,12,75,12,75,3.8333333333333335,0,0.16,4.026666666666666,0.6533333333333333,0.8333333333333334,0.0,75,0.0,11,0.039735099337748346
608434922840162305,17,92,0,157,1.588235294117647,0,0.25,1.6304347826086956,21.32608695652174,18.11764705882353,0.0,92,0.0,15,0.15333333333333332
608793539556708352,15,94,7,23,1.1333333333333333,0,0.06382978723404255,0.9042553191489362,20.159574468085108,19.733333333333334,0.0,94,0.0,14,0.07058823529411765
608461361748828162,10,74,3,43,1.7,0,0.22972972972972974,1.6891891891891893,0.8243243243243243,0.8,0.0,74,0.0,8,0.136
608734414546284544,15,89,12,46,1.0,0,0.14606741573033707,1.0112359550561798,0.1797752808988764,0.26666666666666666,0.0,89,0.0,12,0.14444444444444443
608071418585214976,18,106,16,72,1.1111111111111112,1,-1.0,1.0471698113207548,0.25471698113207547,0.3333333333333333,0.0,106,0.0,14,-1.0
607836751726563328,16,100,8,7,0.625,1,-1.0,0.6,0.49,0.5625,0.0,100,0.0,11,-1.0
609138853375406080,11,80,11,80,3.4545454545454546,0,0.175,3.1,0.75,0.8181818181818182,0.0,80,0.0,10,0.056451612903225805
610037731935285248,5,33,4,132,3.4,0,1.7272727272727273,3.9393939393939394,0.7575757575757576,0.8,4.2,12,0.6363636363636364,4,0.43846153846153846
608272113741533184,14,83,7,0,1.5714285714285714,0,0.03614457831325301,1.7590361445783131,1.0,0.7857142857142857,0.0,83,0.0,15,0.02054794520547945
608932641207934976,10,76,10,76,2.4,0,0.10526315789473684,2.3026315789473686,0.75,1.0,0.0,76,0.0,6,0.045714285714285714
609186132375416832,20,116,12,28,0.7,0,0.12931034482758622,0.7241379310344828,15.224137931034482,13.85,0.0,116,0.0,19,0.17857142857142858
609247701411217408,9,51,1,45,1.8888888888888888,0,0.21568627450980393,1.9803921568627452,1.0,1.0,0.0,51,0.0,8,0.10891089108910891
608347443823017987,9,51,8,63,3.3333333333333335,1,0.3333333333333333,3.4313725490196076,2.7254901960784315,2.3333333333333335,0.0,51,0.0,7,0.09714285714285714
608856211795156993,9,63,3,93,2.5555555555555554,0,0.2222222222222222,2.4761904761904763,1.0,1.0,0.0,63,0.0,8,0.08974358974358974
610035478432067584,8,40,3,54,2.875,0,0.725,3.375,1.0,1.0,0.0,40,0.0,7,0.21481481481481482
608203134087921664,14,73,12,12,1.8571428571428572,0,0.3561643835616438,2.0684931506849313,0.5342465753424658,0.5714285714285714,0.0,73,0.0,12,0.17218543046357615
609443836037873664,6,47,0,60,-1.0,0,0.6595744680851063,-1.0,1.7659574468085106,1.8333333333333333,0.0,47,0.0,6,-1.0
609342424889081856,10,61,10,61,3.2,1,-1.0,3.3442622950819674,0.7540983606557377,0.8,0.0,61,0.0,9,-1.0
609326598358220800,7,48,6,40,4.0,0,0.1875,3.8333333333333335,2.2291666666666665,2.5714285714285716,0.0,48,0.0,7,0.04891304347826087
608170448807952386,19,113,12,27,1.2105263157894737,0,-1.0,1.3008849557522124,0.3805309734513274,0.3157894736842105,0.0,113,0.0,22,-1.0
607869505004400640,12,79,6,29,1.9166666666666667,0,0.11392405063291139,2.0,1.7468354430379747,1.6666666666666667,0.0,79,0.0,9,0.056962025316455694
607994015955316736,16,95,16,95,1.4375,1,0.6421052631578947,1.3368421052631578,0.4631578947368421,0.5,0.0,95,0.0,12,0.48031496062992124
609223895531540481,12,71,2,71,1.6666666666666667,0,0.22535211267605634,1.5774647887323943,1.0,1.0,0.0,71,0.0,11,0.14285714285714285
609417423809302528,17,104,4,35,1.4705882352941178,0,-1.0,1.5673076923076923,0.9615384615384616,0.9411764705882353,0.0,104,0.0,17,-1.0
608502622983720960,12,58,11,54,2.5833333333333335,0,0.017241379310344827,2.9827586206896552,0.8620689655172413,0.9166666666666666,1.8333333333333333,36,0.3793103448275862,11,0.005780346820809248
609276653928361984,11,51,11,51,-1.0,0,0.0196078431372549,-1.0,0.11764705882352941,0.09090909090909091,0.0,51,0.0,9,-1.0
609517182532362241,13,84,13,84,1.0,0,0.17857142857142858,1.3333333333333333,0.9880952380952381,0.9230769230769231,0.0,84,0.0,13,0.13392857142857142
609716416887951360,9,61,9,61,1.0,0,0.18032786885245902,0.9344262295081968,0.5573770491803278,0.7777777777777778,0.0,61,0.0,8,0.19298245614035087
608291519347486721,9,48,9,48,2.0,0,0.3125,2.1666666666666665,1.0,1.0,0.0,48,0.0,9,0.14423076923076922
608492412416237568,17,94,17,94,-1.0,0,0.02127659574468085,-1.0,0.30851063829787234,0.23529411764705882,0.0,94,0.0,17,-1.0
608807876308676609,14,91,8,5,2.4285714285714284,1,0.2087912087912088,1.967032967032967,1.3626373626373627,1.5714285714285714,0.0,91,0.0,12,0.10614525139664804
609973847996108800,10,59,2,43,2.1,0,0.3898305084745763,2.2711864406779663,1.0,1.0,0.0,59,0.0,8,0.17164179104477612
608665805178339328,9,61,9,61,1.1111111111111112,0,0.21311475409836064,0.9672131147540983,0.8360655737704918,0.8888888888888888,0.0,61,0.0,6,0.22033898305084745
610039839816294400,12,70,8,44,7.083333333333333,0,0.22857142857142856,6.871428571428571,1.0714285714285714,1.0833333333333333,0.0,70,0.0,11,0.033264033264033266
610052516194217985,11,64,11,64,2.090909090909091,0,0.234375,2.078125,1.234375,1.1818181818181819,0.0,64,0.0,9,0.11278195488721804
608680091283881986,11,63,11,63,4.7272727272727275,0,0.1746031746031746,4.904761904761905,1.0,1.0,0.0,63,0.0,11,0.03559870550161812
609868855863844864,13,89,9,274,2.5384615384615383,0,0.02247191011235955,2.337078651685393,0.8202247191011236,1.0,0.0,89,0.0,14,0.009615384615384616
609451868633198592,10,80,5,0,2.3,0,0.275,1.9125,0.4875,0.6,0.0,80,0.0,6,0.1437908496732026
610040226178859009,10,63,7,40,3.4,0,0.20634920634920634,3.5238095238095237,1.1587301587301588,1.2,0.0,63,0.0,10,0.05855855855855856
609348103389487104,13,88,13,88,4.769230769230769,0,0.4318181818181818,3.4204545454545454,0.6931818181818182,0.9230769230769231,0.0,88,0.0,12,0.12624584717607973
609557666138996736,18,102,18,102,-1.0,0,0.9117647058823529,-1.0,0.6666666666666666,0.5555555555555556,0.0,102,0.0,15,-1.0
609329546215591937,12,80,12,80,2.9166666666666665,0,0.0375,2.6125,0.875,0.9166666666666666,0.0,80,0.0,8,0.014354066985645933
608108610267324417,12,68,11,25,1.0833333333333333,0,0.10294117647058823,1.3235294117647058,1.0,1.0,0.0,68,0.0,14,0.07777777777777778
609744129879191553,9,62,9,62,1.7777777777777777,0,0.20967741935483872,1.5483870967741935,1.0,1.1111111111111112,0.0,62,0.0,8,0.13541666666666666
607758528758075392,19,110,19,110,-1.0,0,0.01818181818181818,-1.0,0.2636363636363636,0.21052631578947367,0.0,110,0.0,16,-1.0
609019270438223872,18,108,7,50,2.3333333333333335,0,0.018518518518518517,2.361111111111111,0.4166666666666667,0.4444444444444444,0.0,108,0.0,19,0.00784313725490196
609007549094985728,16,91,14,62,1.1875,0,-1.0,1.2197802197802199,0.6263736263736264,0.6875,0.0,91,0.0,13,-1.0
608568480628142080,17,116,17,116,1.0588235294117647,0,0.22413793103448276,0.9913793103448276,0.3706896551724138,0.4117647058823529,0.0,116,0.0,14,0.22608695652173913
609005648727175170,13,63,13,63,-1.0,0,0.5238095238095238,-1.0,0.9682539682539683,0.9230769230769231,0.0,63,0.0,13,-1.0
608692276458614784,12,79,12,79,3.8333333333333335,0,0.08860759493670886,3.810126582278481,0.810126582278481,0.8333333333333334,0.0,79,0.0,9,0.023255813953488372
610167649172103168,12,87,2,27,-1.0,0,0.39080459770114945,-1.0,0.4827586206896552,0.5833333333333334,0.0,87,0.0,9,-1.0
609122496168755201,21,139,19,70,1.2857142857142858,0,0.10071942446043165,1.1151079136690647,0.5467625899280576,0.47619047619047616,0.0,139,0.0,19,0.09032258064516129
609424363360768001,11,65,8,34,1.7272727272727273,0,0.47692307692307695,2.0923076923076924,1.0,1.0,0.0,65,0.0,11,0.22794117647058823
609375205073551361,18,80,18,80,0.4444444444444444,0,0.05,0.4375,0.575,0.3888888888888889,0.1111111111111111,78,0.025,18,0.11428571428571428
607865098078720000,11,68,4,5,2.1818181818181817,0,0.11764705882352941,2.235294117647059,0.9852941176470589,1.0,0.0,68,0.0,8,0.05263157894736842
608638056715964416,14,97,6,89,2.2857142857142856,0,0.27835051546391754,1.7216494845360826,0.8041237113402062,0.8571428571428571,0.0,97,0.0,11,0.16167664670658682
609769482513420289,10,56,10,56,6.1,0,-1.0,6.410714285714286,1.0178571428571428,1.0,0.0,56,0.0,10,-1.0
608332843408687104,8,59,1,17,2.5,0,0.2542372881355932,2.4915254237288136,1.0,1.0,0.0,59,0.0,7,0.10204081632653061
609476770509815808,15,101,13,43,1.5333333333333334,0,0.45544554455445546,1.4158415841584158,0.7029702970297029,0.6666666666666666,0.6,92,0.0891089108910891,13,0.32167832167832167
609325546011385859,10,81,10,81,-1.0,0,0.2345679012345679,-1.0,1.2345679012345678,1.4,0.0,81,0.0,10,-1.0
608750006674165760,10,59,10,59,2.5,0,0.2711864406779661,3.0847457627118646,1.1016949152542372,1.1,0.0,59,0.0,11,0.08791208791208792
607985528034557952,15,94,15,94,0.3333333333333333,0,0.1595744680851064,0.30851063829787234,0.3723404255319149,0.4666666666666667,0.0,94,0.0,14,0.5172413793103449
608596870974304256,16,91,15,78,0.5625,0,0.24175824175824176,0.5714285714285714,0.7912087912087912,0.875,0.0,91,0.0,12,0.4230769230769231
608584227811172353,7,53,2,10,5.285714285714286,0,0.018867924528301886,4.245283018867925,1.2264150943396226,1.2857142857142858,0.0,53,0.0,7,0.0044444444444444444
609108031687630848,15,84,15,84,-1.0,0,0.08333333333333333,-1.0,0.8690476190476191,0.9333333333333333,2.066666666666667,53,0.36904761904761907,15,-1.0
608674493456748545,15,83,15,83,1.5333333333333334,0,0.060240963855421686,1.5903614457831325,0.7710843373493976,0.6666666666666666,0.4666666666666667,76,0.08433734939759036,13,0.03787878787878788
608881276049829889,8,55,7,25,0.875,0,0.45454545454545453,0.6545454545454545,1.0363636363636364,1.0,0.0,55,0.0,8,0.6944444444444444
608966172122476544,9,69,6,43,2.6666666666666665,0,0.2318840579710145,2.260869565217391,1.0,1.0,0.0,69,0.0,8,0.10256410256410256
608189643855654912,17,100,11,52,0.8235294117647058,1,-1.0,0.96,0.43,0.35294117647058826,0.0,100,0.0,15,-1.0
609694637964566528,18,91,18,91,1.1666666666666667,0,0.15384615384615385,1.4505494505494505,1.1978021978021978,1.1666666666666667,0.16666666666666666,88,0.03296703296703297,18,0.10606060606060606
610063063685795840,11,66,11,66,2.0,0,0.3484848484848485,2.303030303030303,1.4242424242424243,1.3636363636363635,0.0,66,0.0,7,0.1513157894736842
609331127938105344,13,84,4,18,1.0769230769230769,0,0.17857142857142858,0.9404761904761905,0.7619047619047619,0.8461538461538461,0.0,84,0.0,10,0.189873417721519
608358416600334337,10,54,10,54,-1.0,0,0.037037037037037035,-1.0,1.0,1.0,0.0,54,0.0,10,-1.0
609470000785682432,6,47,0,17,1.3333333333333333,0,0.14893617021276595,1.0851063829787233,0.9787234042553191,1.0,0.0,47,0.0,5,0.13725490196078433
608641362414678016,13,71,13,71,-1.0,0,0.07042253521126761,-1.0,1.1126760563380282,1.0769230769230769,0.0,71,0.0,12,-1.0
610066209795670016,13,116,13,116,2.076923076923077,0,0.20689655172413793,1.3879310344827587,0.5344827586206896,0.6153846153846154,1.6153846153846154,95,0.1810344827586207,10,0.14906832298136646
609127194648973312,9,76,7,58,3.888888888888889,0,0.11842105263157894,3.0526315789473686,1.0,1.0,1.8888888888888888,59,0.2236842105263158,8,0.03879310344827586
609152913865355264,12,78,12,78,-1.0,0,0.46153846153846156,-1.0,0.782051282051282,1.0,0.0,78,0.0,11,-1.0
609307942270169088,9,79,5,22,2.888888888888889,0,0.27848101265822783,2.278481012658228,1.8354430379746836,2.4444444444444446,0.0,79,0.0,6,0.12222222222222222
608886156516655104,19,143,4,9,1.4210526315789473,0,0.013986013986013986,1.3006993006993006,0.42657342657342656,0.5263157894736842,0.0,143,0.0,17,0.010752688172043012
609719400283959296,12,82,6,26,1.8333333333333333,0,0.32926829268292684,1.9024390243902438,0.7926829268292683,0.75,0.0,82,0.0,11,0.17307692307692307
608551961454063616,13,93,9,12,2.3076923076923075,0,0.26881720430107525,2.053763440860215,0.9139784946236559,1.0,0.0,93,0.0,13,0.13089005235602094
608563275673006080,23,115,17,25,1.173913043478261,0,0.24347826086956523,1.2695652173913043,0.6086956521739131,0.43478260869565216,0.0,115,0.0,22,0.1917808219178082
610114738077495296,13,83,9,62,1.3846153846153846,0,0.13253012048192772,1.3614457831325302,1.3493975903614457,1.3076923076923077,0.0,83,0.0,10,0.09734513274336283
608986659099697152,7,50,4,68,3.0,0,0.3,2.46,1.0,1.0,0.0,50,0.0,5,0.12195121951219512
608318633996099585,15,93,11,50,1.4,0,0.08602150537634409,1.3333333333333333,0.7204301075268817,0.6666666666666666,0.0,93,0.0,13,0.06451612903225806
609414360923025408,16,105,3,11,2.1875,0,0.5714285714285714,1.980952380952381,1.7142857142857142,1.875,0.0,105,0.0,14,0.28846153846153844
610083910530281472,14,78,11,46,2.357142857142857,0,0.16666666666666666,2.4871794871794872,0.9358974358974359,0.8571428571428571,0.0,78,0.0,14,0.06701030927835051
609310835962454016,20,139,20,139,1.05,0,0.2949640287769784,0.9640287769784173,0.4028776978417266,0.3,0.0,139,0.0,20,0.30597014925373134
610038523580796928,18,113,14,86,1.3888888888888888,0,0.07964601769911504,1.2831858407079646,1.0,1.0,0.0,113,0.0,17,0.06206896551724138
610192514591490048,11,57,7,36,3.272727272727273,1,0.2807017543859649,3.9473684210526314,1.8771929824561404,1.5454545454545454,0.0,57,0.0,11,0.07111111111111111
609087596506021889,15,93,11,14,1.6,0,0.27956989247311825,1.6344086021505377,0.5806451612903226,0.5333333333333333,0.0,93,0.0,15,0.17105263157894737
608925659633733632,14,76,8,62,1.8571428571428572,0,0.34210526315789475,1.986842105263158,0.6052631578947368,0.5,0.0,76,0.0,14,0.17218543046357615
608324453999771649,15,96,10,7,2.066666666666667,0,0.11458333333333333,1.7083333333333333,0.7916666666666666,0.6666666666666666,0.0,96,0.0,15,0.06707317073170732
608315733286731776,11,72,11,72,7.2727272727272725,0,0.16666666666666666,6.138888888888889,1.25,1.2727272727272727,0.0,72,0.0,12,0.027149321266968326
609959736671358977,16,86,6,30,1.4375,0,0.11627906976744186,1.813953488372093,1.0,1.0,0.0,86,0.0,16,0.0641025641025641
609222620777570304,10,45,10,45,-1.0,0,0.06666666666666667,-1.0,0.6888888888888889,0.7,1.0,35,0.2222222222222222,9,-1.0
610103164176433152,15,92,12,42,1.4,0,0.42391304347826086,1.25,0.9782608695652174,1.2,0.0,92,0.0,14,0.3391304347826087
608365725540085763,13,90,3,13,1.0,1,0.45555555555555555,0.9444444444444444,0.6444444444444445,0.9230769230769231,0.0,90,0.0,11,0.4823529411764706
607700276707917824,13,84,13,84,2.3076923076923075,0,0.15476190476190477,1.9880952380952381,1.0119047619047619,1.0,0.0,84,0.0,13,0.07784431137724551
608095177547202561,13,91,7,11,1.0769230769230769,0,0.10989010989010989,0.8571428571428571,21.10989010989011,23.23076923076923,0.0,91,0.0,12,0.1282051282051282
608078819279441920,12,91,10,32,1.75,1,0.1978021978021978,1.4285714285714286,0.42857142857142855,0.5833333333333334,0.0,91,0.0,10,0.13846153846153847
